,DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO
9541,2011-03-13,2011-03-19,NORTE,AMAZONAS,ETANOL HIDRATADO,77,R$/l,2.251,0.118,2.1,2.5,0.182,0.052,2.069,0.104,1.9,2.2811,0.05
9542,2011-03-13,2011-03-19,NORTE,PARA,ETANOL HIDRATADO,105,R$/l,2.252,0.119,1.959,2.609,0.206,0.053,2.046,0.046,1.9464,2.1446,0.022
9543,2011-03-13,2011-03-19,NORTE,RONDONIA,ETANOL HIDRATADO,102,R$/l,2.219,0.05,2.05,2.26,0.398,0.023,1.821,0.063,1.6996,1.8904,0.035
9544,2011-03-13,2011-03-19,NORTE,RORAIMA,ETANOL HIDRATADO,19,R$/l,2.366,0.067,2.25,2.6,0.161,0.0279999999999999,2.205,0.092,1.9275,2.3214,0.042
9545,2011-03-13,2011-03-19,NORTE,TOCANTINS,ETANOL HIDRATADO,59,R$/l,2.209,0.104,2.1,2.46,0.372,0.047,1.837,0.129,1.6713,1.9698,0.07
9546,2011-03-13,2011-03-19,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,192,R$/l,2.225,0.103,1.89,2.39,0.269,0.046,1.956,0.044,1.7213,2.0288,0.022
9547,2011-03-13,2011-03-19,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,981,R$/l,2.101,0.115,1.76,2.535,0.246,0.055,1.855,0.086,1.54,2.1152,0.046
9548,2011-03-13,2011-03-19,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,728,R$/l,2.222,0.155,1.89,2.699,0.261,0.07,1.961,0.137,1.52,2.3486,0.07
9549,2011-03-13,2011-03-19,SUDESTE,SAO PAULO,ETANOL HIDRATADO,2385,R$/l,1.96,0.103,1.599,2.699,0.266,0.053,1.694,0.087,0.82,1.977,0.051
9550,2011-03-13,2011-03-19,SUL,PARANA,ETANOL HIDRATADO,567,R$/l,2.057,0.141,1.649,2.5660000000000003,0.212,0.069,1.845,0.142,1.2,2.2442,0.077
9551,2011-03-13,2011-03-19,SUL,RIO GRANDE DO SUL,ETANOL HIDRATADO,558,R$/l,2.384,0.122,1.996,2.799,0.234,0.051,2.15,0.121,1.6694,2.455,0.056
9552,2011-03-13,2011-03-19,SUL,SANTA CATARINA,ETANOL HIDRATADO,382,R$/l,2.218,0.1669999999999999,1.879,2.89,0.117,0.075,2.101,0.085,1.8175,2.227,0.04
9553,2011-03-20,2011-03-26,CENTRO OESTE,DISTRITO FEDERAL,ETANOL HIDRATADO,79,R$/l,2.457,0.019,2.4,2.49,0.37,0.008,2.087,0.007,2.0721,2.0913,0.003
9554,2011-03-20,2011-03-26,CENTRO OESTE,GOIAS,ETANOL HIDRATADO,256,R$/l,2.196,0.059,1.989,2.39,0.257,0.027,1.939,0.06,1.6795,2.0217,0.031
9555,2011-03-20,2011-03-26,CENTRO OESTE,MATO GROSSO,ETANOL HIDRATADO,140,R$/l,2.085,0.081,1.95,2.39,0.38,0.039,1.705,0.06,1.612,1.8279,0.035
9556,2011-03-20,2011-03-26,CENTRO OESTE,MATO GROSSO DO SUL,ETANOL HIDRATADO,132,R$/l,2.235,0.121,2.019,2.579,0.277,0.054,1.958,0.11,1.5831,2.2795,0.056
9557,2011-03-20,2011-03-26,NORDESTE,ALAGOAS,ETANOL HIDRATADO,96,R$/l,2.128,0.068,1.989,2.299,0.239,0.032,1.889,0.099,1.6101,2.0302,0.052
9558,2011-03-20,2011-03-26,NORDESTE,BAHIA,ETANOL HIDRATADO,420,R$/l,2.164,0.075,1.97,2.399,0.327,0.035,1.837,0.073,1.5445,2.0675,0.04
9559,2011-03-20,2011-03-26,NORDESTE,CEARA,ETANOL HIDRATADO,206,R$/l,2.089,0.074,1.94,2.35,0.221,0.035,1.868,0.046,1.7114,1.9463,0.025
9560,2011-03-20,2011-03-26,NORDESTE,MARANHAO,ETANOL HIDRATADO,125,R$/l,2.169,0.092,1.989,2.5,0.182,0.042,1.987,0.099,1.6933,2.1,0.05
9561,2011-03-20,2011-03-26,NORDESTE,PARAIBA,ETANOL HIDRATADO,123,R$/l,2.041,0.057,1.94,2.2,0.24,0.0279999999999999,1.801,0.055,1.6467,1.8798,0.031
9562,2011-03-20,2011-03-26,NORDESTE,PERNAMBUCO,ETANOL HIDRATADO,335,R$/l,2.04,0.11,1.899,2.7,0.239,0.054,1.801,0.073,1.6307,2.0085,0.041
9563,2011-03-20,2011-03-26,NORDESTE,PIAUI,ETANOL HIDRATADO,84,R$/l,2.205,0.085,2.05,2.35,0.166,0.039,2.039,0.117,1.6996,2.1835,0.057
9564,2011-03-20,2011-03-26,NORDESTE,RIO GRANDE DO NORTE,ETANOL HIDRATADO,114,R$/l,2.237,0.071,1.99,2.299,0.355,0.032,1.882,0.086,1.585,2.0353,0.046
9565,2011-03-20,2011-03-26,NORDESTE,SERGIPE,ETANOL HIDRATADO,55,R$/l,2.094,0.121,1.899,2.299,0.352,0.0579999999999999,1.742,0.064,1.6169,1.879,0.037
9566,2011-03-20,2011-03-26,NORTE,ACRE,ETANOL HIDRATADO,40,R$/l,2.391,0.126,2.301,2.79,0.314,0.053,2.077,0.033,2.01,2.118,0.016
9567,2011-03-20,2011-03-26,NORTE,AMAPA,ETANOL HIDRATADO,18,R$/l,2.291,0.022,2.28,2.35,0.328,0.01,1.963,0.007,1.9583,1.9733,0.004
9568,2011-03-20,2011-03-26,NORTE,AMAZONAS,ETANOL HIDRATADO,78,R$/l,2.336,0.089,2.1,2.52,0.249,0.038,2.087,0.094,1.92,2.2842,0.045
9569,2011-03-20,2011-03-26,NORTE,PARA,ETANOL HIDRATADO,105,R$/l,2.276,0.108,2.089,2.609,0.23,0.047,2.046,0.054,1.9322,2.156,0.026
9570,2011-03-20,2011-03-26,NORTE,RONDONIA,ETANOL HIDRATADO,102,R$/l,2.262,0.069,2.17,2.51,0.407,0.031,1.855,0.045,1.7384,1.891,0.024
9571,2011-03-20,2011-03-26,NORTE,RORAIMA,ETANOL HIDRATADO,18,R$/l,2.352,0.037,2.25,2.4,0.123,0.016,2.229,0.053,2.0927,2.3214,0.024
9572,2011-03-20,2011-03-26,NORTE,TOCANTINS,ETANOL HIDRATADO,59,R$/l,2.212,0.105,2.1,2.46,0.37,0.047,1.842,0.134,1.6713,1.9844,0.073
9573,2011-03-20,2011-03-26,SUDESTE,ESPIRITO SANTO,ETANOL HIDRATADO,191,R$/l,2.289,0.1,2.0,2.6,0.315,0.044,1.974,0.065,1.7213,2.1564,0.033
9574,2011-03-20,2011-03-26,SUDESTE,MINAS GERAIS,ETANOL HIDRATADO,978,R$/l,2.199,0.118,1.899,2.535,0.279,0.054,1.92,0.097,1.6083,2.2523,0.051
9575,2011-03-20,2011-03-26,SUDESTE,RIO DE JANEIRO,ETANOL HIDRATADO,730,R$/l,2.326,0.163,1.899,2.87,0.311,0.07,2.015,0.153,1.4599,2.3486,0.076
9576,2011-03-20,2011-03-26,SUDESTE,SAO PAULO,ETANOL HIDRATADO,2385,R$/l,2.115,0.099,1.899,2.699,0.359,0.047,1.756,0.113,1.2999,2.1567,0.064
9577,2011-03-20,2011-03-26,SUL,PARANA,ETANOL HIDRATADO,567,R$/l,2.197,0.1119999999999999,1.899,2.54,0.29,0.051,1.907,0.149,1.4,2.3199,0.078
